epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.73102,0,40.4775,0,0,0,0,0,0,39.1645,0,0.00010002,0.00010002,0.00010002
2,15.4485,0,38.9012,0,0,0,0,0,0,39.2,0,0.000214565,0.000214565,0.000214565
3,23.125,0,35.9889,0,0,0,0,0,0,39.2136,0,0.000326799,0.000326799,0.000326799
